Sample in Buffer,Sample in Window,TRIGGER,u3_adc_analysis/adc2_a1_1[15:0],u3_adc_analysis/adc2_a2_1[15:0],u3_adc_analysis/adc2_a3_1[15:0],u3_adc_analysis/adc2_a4_1[15:0],u3_adc_analysis/adc2_a1_2[15:0],u3_adc_analysis/adc2_a2_2[15:0],u3_adc_analysis/adc2_a3_2[15:0],u3_adc_analysis/adc2_a4_2[15:0],u3_adc_analysis/adc2_b1_1[15:0],u3_adc_analysis/adc2_b2_1[15:0],u3_adc_analysis/adc2_b3_1[15:0],u3_adc_analysis/adc2_b4_1[15:0],u3_adc_analysis/adc2_b1_2[15:0],u3_adc_analysis/adc2_b2_2[15:0],u3_adc_analysis/adc2_b3_2[15:0],u3_adc_analysis/adc2_b4_2[15:0],u3_adc_analysis/time_8s_2
2126,2126,0,-23852,-24256,-24576,-24780,-24904,-25158,-25378,-25500,-14,4,-18,16,18,4,16,16,0
2127,2127,0,-25538,-25724,-25786,-25806,-25794,-25836,-25836,-25774,-30,-28,16,32,-14,4,32,0,0
2128,2128,0,-25618,-25580,-25474,-25304,-25016,-24902,-24726,-24470,2,-28,-34,32,18,4,16,-18,0
2129,2129,0,-24060,-23834,-23548,-23204,-22718,-22362,-22024,-21518,2,4,0,32,2,-28,16,0,0
2130,2130,0,-21034,-20502,-20158,-19556,-18982,-18408,-17820,-17254,18,4,16,0,2,4,16,-34,0
2131,2131,0,-16600,-16004,-15326,-14672,-13946,-13272,-12562,-11848,-14,-12,-18,16,-30,4,-18,0,0
2132,2132,0,-11094,-10316,-9582,-8842,-8026,-7266,-6468,-5714,-14,-12,32,-18,-14,20,0,0,0
2133,2133,0,-4874,-4054,-3252,-2438,-1626,-816,78,834,2,-28,0,48,-30,44,16,0,0
2134,2134,0,1610,2442,3282,4072,4826,5656,6452,7224,18,-12,16,16,2,-12,16,0,0
2135,2135,0,7960,8742,9522,10222,10950,11686,12466,13072,2,4,16,0,34,-28,0,-34,0
2136,2136,0,13770,14432,15136,15756,16342,16922,17568,18140,2,-12,48,0,18,44,0,-18,0
2137,2137,0,18660,19164,19724,20166,20628,21134,21592,21928,18,-12,0,16,-30,-12,16,16,0
2138,2138,0,22330,22716,23058,23396,23662,23936,24260,24528,2,4,16,-18,50,-12,16,-18,0
2139,2139,0,24710,24864,25064,25192,25284,25402,25510,25568,2,-12,16,-18,2,-12,32,-18,0
2140,2140,0,25562,25566,25558,25504,25412,25302,25220,25062,-30,-12,-34,0,18,4,16,32,0
2141,2141,0,24916,24656,24484,24260,23944,23680,23392,23076,2,28,32,32,-30,-12,-34,-34,0
2142,2142,0,22680,22296,21896,21474,21034,20528,20018,19598,-30,4,0,0,-14,-28,0,0,0
2143,2143,0,19018,18466,17922,17370,16740,16078,15498,14876,50,60,0,0,2,-12,16,-18,0
2144,2144,0,14122,13456,12772,12070,11290,10526,9794,9050,-14,-12,32,-18,2,4,-18,16,0
2145,2145,0,8310,7504,6724,5948,5130,4350,3538,2686,18,-12,0,0,18,4,48,0,0
2146,2146,0,1928,1066,238,-522,-1402,-2236,-3014,-3824,-14,-12,-18,-34,-14,20,16,32,0
2147,2147,0,-4610,-5442,-6274,-7018,-7748,-8590,-9388,-10086,2,-28,-18,0,2,-28,0,0,0
2148,2148,0,-10822,-11588,-12338,-13026,-13706,-14390,-15100,-15724,2,-12,0,0,34,44,16,32,0
2149,2149,0,-16314,-16954,-17612,-18156,-18726,-19208,-19900,-20288,2,-12,0,0,2,28,32,32,0
2150,2150,0,-20770,-21206,-21786,-22104,-22496,-22918,-23372,-23690,2,-28,-18,16,2,4,-18,0,0
2151,2151,0,-23900,-24272,-24544,-24780,-24920,-25126,-25410,-25516,-14,-12,0,-18,34,-12,16,16,0
2152,2152,0,-25570,-25692,-25836,-25854,-25810,-25820,-25820,-25758,-14,-28,16,-18,18,4,-34,0,0
2153,2153,0,-25634,-25580,-25474,-25336,-25048,-24902,-24672,-24454,2,-12,-50,48,-14,4,0,16,0
2154,2154,0,-24060,-23834,-23564,-23252,-22766,-22330,-22040,-21518,-14,-12,-18,32,2,-12,-34,16,0
2155,2155,0,-21034,-20502,-20174,-19540,-18998,-18392,-17804,-17270,-30,4,-18,16,-14,44,0,0,0
2156,2156,0,-16600,-15988,-15390,-14706,-13930,-13272,-12578,-11880,34,-12,0,32,18,4,-18,-18,0
2157,2157,0,-11094,-10316,-9566,-8842,-8042,-7314,-6500,-5746,-14,-12,16,-18,-14,-28,16,-34,0
2158,2158,0,-4906,-4086,-3284,-2470,-1642,-848,14,834,-46,4,0,16,2,-12,32,0,0
2159,2159,0,1642,2410,3282,4008,4858,5688,6452,7224,2,4,0,0,2,20,0,-18,0
2160,2160,0,7960,8758,9522,10254,10954,11686,12466,13104,2,-12,-50,16,2,60,0,16,0
2161,2161,0,13754,14464,15184,15788,16358,16938,17584,18140,2,4,0,-18,18,4,16,0,0
2162,2162,0,18612,19196,19708,20208,20628,21118,21574,22022,18,4,0,0,2,4,0,0,0
2163,2163,0,22314,22716,23118,23412,23662,23994,24276,24544,-14,20,0,-18,2,4,0,32,0
2164,2164,0,24646,24848,25064,25256,25316,25418,25526,25552,2,4,0,32,-30,-12,16,32,0
2165,2165,0,25514,25566,25598,25552,25364,25302,25252,25094,-30,-44,0,16,-14,-12,32,16,0
2166,2166,0,24884,24688,24484,24260,23960,23696,23392,23108,-46,20,32,-18,18,-12,0,0,0
2167,2167,0,22648,22312,21912,21506,21034,20544,20082,19582,2,4,0,-18,-30,4,16,16,0
2168,2168,0,19034,18466,17938,17354,16708,16078,15482,14860,-30,-12,-34,0,18,4,0,16,0
2169,2169,0,14090,13472,12804,12102,11290,10542,9850,9098,2,-12,16,0,-14,4,-18,16,0
2170,2170,0,8310,7504,6736,5964,5098,4350,3506,2734,2,44,-18,16,2,-28,0,16,0
2171,2171,0,1882,1066,254,-538,-1402,-2236,-3014,-3856,18,-12,0,32,-30,4,16,0,0
2172,2172,0,-4626,-5458,-6258,-7034,-7748,-8606,-9340,-10086,-30,4,16,16,2,4,0,16,0
2173,2173,0,-10838,-11604,-12300,-13026,-13674,-14390,-15100,-15724,18,4,-18,-18,2,-12,0,0,0
2174,2174,0,-16298,-16938,-17564,-18140,-18726,-19240,-19932,-20272,2,-28,-18,16,2,-12,-18,16,0
2175,2175,0,-20754,-21238,-21738,-22104,-22528,-22950,-23340,-23658,18,4,32,16,2,4,0,0,0
2176,2176,0,-23884,-24240,-24512,-24764,-24904,-25174,-25346,-25484,-14,28,16,0,18,-12,16,0,0
2177,2177,0,-25538,-25692,-25786,-25838,-25762,-25820,-25820,-25790,-14,-12,16,16,-14,4,0,-34,0
2178,2178,0,-25650,-25564,-25458,-25304,-25042,-24918,-24744,-24470,-14,4,-34,16,-30,-12,0,16,0
2179,2179,0,-24084,-23850,-23564,-23220,-22750,-22314,-22024,-21518,-30,-12,0,16,-14,-12,-18,16,0
2180,2180,0,-21050,-20536,-20158,-19540,-18982,-18376,-17836,-17238,-46,-12,-34,16,-14,20,0,0,0
2181,2181,0,-16584,-15956,-15358,-14672,-13968,-13256,-12578,-11848,2,-12,0,16,2,-12,0,0,0
2182,2182,0,-11094,-10332,-9598,-8858,-8010,-7266,-6468,-5698,-46,4,0,-18,-30,-12,0,0,0
2183,2183,0,-4874,-4054,-3268,-2422,-1642,-756,46,834,2,4,16,0,2,20,16,32,0
2184,2184,0,1610,2426,3314,4088,4826,5640,6468,7208,-14,4,-50,-34,-14,20,-34,0,0
2185,2185,0,7960,8726,9538,10254,10954,11670,12402,13104,-30,4,32,16,-46,4,0,16,0
2186,2186,0,13770,14464,15152,15756,16342,16954,17568,18082,-46,-12,16,48,2,-12,-18,-18,0
2187,2187,0,18660,19164,19740,20208,20644,21102,21574,21928,-30,4,-34,32,-30,44,0,0,0
2188,2188,0,22314,22748,23074,23468,23630,24010,24244,24496,-30,28,-34,16,-14,-28,0,-18,0
2189,2189,0,24662,24864,25048,25208,25268,25434,25510,25586,2,4,0,16,-14,4,0,-18,0
2190,2190,0,25498,25566,25542,25520,25364,25302,25204,25062,-46,20,0,32,18,60,48,32,0
2191,2191,0,24868,24672,24484,24276,23928,23680,23424,23076,34,4,32,16,18,4,0,0,0
2192,2192,0,22648,22280,21912,21474,21002,20528,20098,19566,2,-12,0,16,2,-28,0,32,0
2193,2193,0,18986,18466,17906,17386,16724,16094,15498,14860,2,4,0,-34,-30,4,-34,16,0
2194,2194,0,14138,13456,12804,12086,11290,10558,9826,9082,18,-12,16,-34,2,-12,0,0,0
2195,2195,0,8294,7504,6784,5948,5114,4318,3538,2710,-14,20,0,0,18,4,-34,0,0
2196,2196,0,1912,1066,286,-538,-1386,-2188,-2998,-3824,2,20,0,0,2,44,0,0,0
2197,2197,0,-4626,-5458,-6242,-7034,-7780,-8590,-9308,-10102,-14,-12,0,32,-46,44,0,0,0
2198,2198,0,-10774,-11588,-12300,-13026,-13690,-14374,-15084,-15724,2,-28,0,-18,-30,20,32,32,0
2199,2199,0,-16282,-16954,-17548,-18140,-18726,-19224,-19884,-20304,2,44,0,16,-14,-12,-34,16,0
2200,2200,0,-20722,-21158,-21738,-22136,-22496,-22950,-23356,-23674,18,44,-34,16,2,4,16,0,0
2201,2201,0,-23884,-24240,-24528,-24746,-24904,-25142,-25378,-25500,2,4,-18,0,-30,-12,-34,-18,0
2202,2202,0,-25554,-25708,-25722,-25838,-25778,-25836,-25786,-25742,-14,20,0,16,2,4,-18,0,0
2203,2203,0,-25618,-25580,-25458,-25336,-25064,-24902,-24710,-24422,-30,-12,16,16,2,-28,32,-18,0
2204,2204,0,-24044,-23818,-23532,-23204,-22750,-22314,-22008,-21534,2,4,-18,0,18,-28,0,16,0
2205,2205,0,-21034,-20520,-20158,-19556,-18982,-18392,-17820,-17254,-30,4,0,0,-30,4,32,-18,0
2206,2206,0,-16600,-15988,-15342,-14690,-13968,-13240,-12530,-11864,2,4,0,16,18,4,0,0,0
2207,2207,0,-11110,-10300,-9550,-8810,-8058,-7250,-6468,-5714,2,20,-34,0,2,-12,16,0,0
2208,2208,0,-4906,-4054,-3216,-2454,-1626,-820,30,802,-30,4,0,0,-46,4,0,-18,0
2209,2209,0,1642,2426,3282,4056,4858,5688,6468,7224,-30,-12,0,32,-30,4,-18,32,0
2210,2210,0,7976,8742,9554,10222,10950,11702,12450,13104,2,4,-18,0,-30,4,0,-18,0
2211,2211,0,13722,14464,15152,15788,16294,16938,17600,18172,2,-12,16,32,-30,44,0,0,0
2212,2212,0,18612,19180,19740,20192,20612,21150,21574,21960,-30,-12,-18,16,18,20,0,16,0
2213,2213,0,22330,22748,23074,23484,23614,23952,24276,24544,18,44,0,16,2,20,0,-18,0
2214,2214,0,24662,24880,25032,25256,25284,25450,25494,25602,2,-12,16,0,-30,4,0,32,0
2215,2215,0,25546,25546,25558,25536,25380,25286,25220,25110,-14,20,16,-18,18,20,-34,0,0
2216,2216,0,24900,24704,24484,24276,23928,23696,23424,23092,2,4,-18,-34,18,4,16,0,0
2217,2217,0,22632,22344,21880,21474,21002,20528,20082,19598,18,4,-18,-18,2,4,0,16,0
2218,2218,0,18986,18466,17922,17386,16740,16094,15498,14892,-14,20,16,0,-30,4,16,0,0
2219,2219,0,14106,13440,12772,12102,11274,10574,9866,9082,2,4,0,16,18,20,-18,0,0
2220,2220,0,8310,7488,6768,5980,5114,4318,3538,2718,-14,4,0,16,2,4,-18,32,0
2221,2221,0,1866,1066,270,-538,-1402,-2188,-3014,-3840,50,-12,0,-18,-30,-12,-34,-18,0
2222,2222,0,-4626,-5476,-6274,-7034,-7748,-8606,-9340,-10086,2,20,-18,0,2,-12,0,32,0
2223,2223,0,-10822,-11588,-12316,-13026,-13674,-14406,-15084,-15724,-30,4,0,16,2,4,-18,-18,0
2224,2224,0,-16330,-16970,-17564,-18172,-18742,-19256,-19932,-20304,2,4,0,16,2,-12,16,0,0
2225,2225,0,-20786,-21190,-21754,-22104,-22512,-22966,-23340,-23674,2,4,16,16,34,4,16,16,0
2226,2226,0,-23916,-24256,-24544,-24764,-24888,-25126,-25362,-25500,2,20,-18,0,18,4,0,-18,0
2227,2227,0,-25538,-25724,-25770,-25854,-25778,-25788,-25786,-25774,-14,60,-34,-18,34,-12,-18,16,0
2228,2228,0,-25634,-25580,-25458,-25272,-25048,-24886,-24710,-24486,2,-28,0,-34,2,4,0,0,0
2229,2229,0,-24044,-23850,-23548,-23220,-22782,-22330,-22024,-21502,2,20,16,0,-14,4,-34,32,0
2230,2230,0,-21066,-20502,-20158,-19540,-18982,-18376,-17820,-17206,2,-12,0,32,-14,-12,16,0,0
2231,2231,0,-16616,-16020,-15342,-14656,-13946,-13256,-12546,-11816,-14,4,-50,-18,18,4,0,0,0
2232,2232,0,-11070,-10332,-9566,-8810,-8058,-7298,-6452,-5714,2,4,0,0,-14,20,0,-18,0
2233,2233,0,-4874,-3990,-3252,-2438,-1626,-832,46,868,-14,20,-34,0,-46,4,-18,0,0
2234,2234,0,1626,2426,3282,4072,4858,5704,6468,7224,18,4,16,0,2,20,0,-18,0
2235,2235,0,7976,8726,9522,10222,10938,11670,12418,13088,18,-12,-34,0,2,-12,0,0,0
2236,2236,0,13770,14448,15152,15740,16342,16938,17584,18098,-14,28,48,0,18,-12,32,32,0
2237,2237,0,18660,19212,19708,20192,20644,21102,21592,21928,2,-12,0,0,-30,-12,-18,0,0
2238,2238,0,22298,22732,23090,23428,23694,24010,24260,24496,-30,4,0,0,18,-12,0,-34,0
2239,2239,0,24694,24864,25048,25224,25316,25450,25494,25552,-30,44,0,48,2,-28,-34,0,0
2240,2240,0,25562,25562,25582,25488,25396,25286,25220,25094,-14,-28,32,32,18,-28,16,0,0
2241,2241,0,24884,24640,24468,24276,23944,23668,23392,23076,2,-60,0,0,18,4,0,16,0
2242,2242,0,22648,22296,21912,21474,21018,20528,20082,19566,2,60,0,0,18,4,0,32,0
2243,2243,0,18986,18482,17922,17370,16756,16126,15498,14844,-30,4,16,-18,18,-12,0,0,0
2244,2244,0,14074,13472,12772,12086,11274,10510,9810,9050,2,4,32,16,2,20,16,0,0
2245,2245,0,8310,7456,6768,5948,5154,4334,3490,2726,2,-12,16,0,2,20,16,16,0
2246,2246,0,1928,1034,238,-538,-1418,-2236,-3030,-3824,2,4,0,0,2,20,16,-18,0
2247,2247,0,-4626,-5476,-6290,-7034,-7756,-8590,-9372,-10052,-30,44,0,16,18,20,-18,0,0
2248,2248,0,-10790,-11588,-12316,-13010,-13674,-14422,-15132,-15724,18,4,0,32,-14,-12,-18,0,0
2249,2249,0,-16298,-16954,-17596,-18108,-18710,-19224,-19916,-20288,-14,-12,16,0,18,4,0,16,0
2250,2250,0,-20802,-21222,-21754,-22120,-22512,-22966,-23340,-23674,34,44,32,16,-14,-12,16,-18,0
2251,2251,0,-23884,-24256,-24560,-24780,-24952,-25126,-25394,-25500,18,20,16,16,18,20,16,-18,0
2252,2252,0,-25554,-25724,-25786,-25806,-25778,-25788,-25836,-25742,34,20,16,0,18,4,-18,16,0
2253,2253,0,-25618,-25564,-25474,-25304,-25032,-24886,-24710,-24470,2,4,0,-18,-14,-12,0,32,0
2254,2254,0,-24084,-23850,-23580,-23236,-22782,-22330,-22040,-21518,2,4,-34,-18,2,4,-34,-18,0
2255,2255,0,-21050,-20502,-20174,-19556,-19014,-18408,-17852,-17254,2,4,16,0,18,4,0,0,0
2256,2256,0,-16584,-15988,-15326,-14706,-13984,-13288,-12578,-11864,2,44,16,32,34,4,0,16,0
2257,2257,0,-11086,-10332,-9598,-8858,-8058,-7282,-6484,-5714,18,4,16,0,34,4,16,-50,0
2258,2258,0,-4906,-4054,-3252,-2454,-1626,-832,14,818,18,4,16,-18,34,4,0,0,0
2259,2259,0,1610,2410,3266,4040,4874,5672,6468,7208,2,44,0,16,18,28,32,32,0
2260,2260,0,7960,8726,9538,10222,10966,11686,12466,13088,18,4,32,-18,2,20,16,-18,0
2261,2261,0,13770,14448,15152,15756,16358,16954,17568,18082,-14,44,16,0,2,28,-18,32,0
2262,2262,0,18628,19196,19708,20150,20644,21118,21624,21976,2,4,0,0,18,44,-18,16,0
2263,2263,0,22330,22748,23090,23396,23662,23978,24244,24528,2,-12,0,0,2,4,-18,0,0
2264,2264,0,24678,24880,25032,25224,25316,25418,25510,25586,18,4,-18,16,18,4,16,16,0
2265,2265,0,25546,25582,25542,25488,25380,25306,25236,25062,18,-28,-18,0,2,28,0,-18,0
2266,2266,0,24884,24688,24468,24260,23960,23664,23408,23092,2,28,0,0,18,4,-34,16,0
2267,2267,0,22664,22312,21896,21490,20986,20512,20066,19582,-14,-12,-18,16,18,44,16,0,0
2268,2268,0,19018,18482,17922,17354,16740,16094,15498,14844,2,4,-18,32,18,44,-34,32,0
2269,2269,0,14090,13440,12772,12086,11274,10526,9810,9098,-14,-28,-18,0,34,4,16,16,0
2270,2270,0,8294,7456,6768,5948,5098,4334,3506,2702,34,44,0,-18,2,-44,32,0,0
2271,2271,0,1896,1050,270,-538,-1402,-2220,-3030,-3824,18,4,16,-18,18,28,0,32,0
2272,2272,0,-4626,-5476,-6274,-7034,-7802,-8574,-9340,-10086,-14,4,16,32,-14,4,16,0,0
2273,2273,0,-10774,-11620,-12300,-13042,-13706,-14422,-15084,-15708,2,-28,-34,32,18,28,0,0,0
2274,2274,0,-16282,-16954,-17548,-18108,-18726,-19256,-19932,-20304,2,-12,0,0,18,-12,0,32,0
2275,2275,0,-20786,-21206,-21770,-22104,-22512,-22934,-23356,-23658,2,-12,16,-18,-14,4,-18,0,0
2276,2276,0,-23900,-24240,-24544,-24796,-24936,-25142,-25362,-25484,18,-12,0,0,2,-12,16,0,0
2277,2277,0,-25602,-25724,-25786,-25838,-25826,-25852,-25820,-25742,2,-12,16,0,2,4,16,32,0
2278,2278,0,-25634,-25548,-25474,-25304,-25048,-24902,-24694,-24454,18,44,-18,16,18,-44,0,-18,0
2279,2279,0,-24116,-23850,-23564,-23236,-22766,-22314,-22056,-21534,2,4,0,0,2,4,-34,32,0
2280,2280,0,-21034,-20502,-20158,-19556,-19014,-18392,-17820,-17222,18,20,0,32,2,20,0,32,0
2281,2281,0,-16616,-15956,-15342,-14656,-13946,-13256,-12578,-11896,18,4,16,-18,-14,4,16,16,0
2282,2282,0,-11094,-10316,-9550,-8858,-8042,-7282,-6468,-5746,-14,20,0,-18,2,-28,0,0,0
2283,2283,0,-4890,-4022,-3268,-2454,-1610,-772,30,818,-14,4,-18,16,-14,-44,0,16,0
2284,2284,0,1594,2442,3266,4072,4826,5672,6484,7288,-14,4,-18,16,18,-12,-18,16,0
2285,2285,0,8024,8710,9554,10290,10966,11686,12450,13152,18,4,0,16,18,44,-18,16,0
2286,2286,0,13786,14480,15168,15788,16342,16938,17552,18156,2,-12,16,-18,2,-12,16,16,0
2287,2287,0,18660,19196,19740,20224,20644,21166,21592,22022,18,20,16,0,-14,20,-18,0,0
2288,2288,0,22314,22748,23058,23518,23646,24010,24260,24560,18,-12,16,0,2,4,0,0,0
2289,2289,0,24646,24864,25032,25256,25268,25450,25510,25618,2,4,-18,0,-14,-12,0,0,0
2290,2290,0,25562,25582,25566,25552,25380,25302,25220,25094,18,-12,16,-18,34,-12,0,32,0
2291,2291,0,24884,24688,24468,24292,23960,23696,23392,23092,18,-12,0,-18,-14,-44,16,0,0
2292,2292,0,22680,22312,21912,21474,21018,20544,20082,19598,18,44,0,-18,18,-12,0,0,0
2293,2293,0,19002,18466,17938,17370,16740,16078,15514,14844,2,20,-18,0,18,4,16,16,0
2294,2294,0,14138,13488,12788,12086,11274,10558,9850,9082,-30,-12,-18,0,-30,-12,-18,0,0
2295,2295,0,8310,7520,6800,5948,5114,4350,3506,2670,-30,28,0,0,2,44,-34,32,0
2296,2296,0,1928,1098,238,-522,-1386,-2252,-2998,-3824,-14,28,0,16,-14,4,16,16,0
2297,2297,0,-4626,-5476,-6258,-7034,-7764,-8558,-9372,-10086,-14,4,16,0,18,4,-34,16,0
2298,2298,0,-10822,-11556,-12322,-12960,-13674,-14406,-15052,-15740,-46,20,32,0,2,4,0,0,0
2299,2299,0,-16298,-16938,-17548,-18108,-18726,-19224,-19900,-20304,-46,20,-18,32,2,28,-18,-18,0
2300,2300,0,-20786,-21190,-21786,-22104,-22464,-22934,-23340,-23674,-14,4,0,0,34,-12,-18,0,0
2301,2301,0,-23884,-24240,-24544,-24764,-24888,-25142,-25346,-25532,18,4,0,16,18,20,16,0,0
2302,2302,0,-25522,-25708,-25804,-25806,-25778,-25804,-25804,-25758,2,4,-18,32,-30,-28,16,32,0
2303,2303,0,-25618,-25564,-25458,-25336,-25016,-24902,-24726,-24470,2,-12,-34,0,2,4,0,32,0
2304,2304,0,-24044,-23882,-23532,-23236,-22734,-22298,-22056,-21486,-30,4,0,0,-14,4,-34,16,0
2305,2305,0,-21034,-20502,-20174,-19572,-18966,-18376,-17820,-17238,-14,-12,-34,32,2,44,-18,0,0
2306,2306,0,-16584,-15988,-15358,-14672,-13914,-13256,-12610,-11864,2,28,16,16,-14,-12,-34,16,0
2307,2307,0,-11110,-10352,-9566,-8826,-8042,-7282,-6468,-5714,2,4,0,32,2,20,0,32,0
2308,2308,0,-4858,-4038,-3284,-2454,-1610,-816,14,834,18,20,-18,16,18,20,-18,0,0
2309,2309,0,1642,2426,3282,4056,4874,5656,6468,7224,18,4,0,-18,-46,-12,0,-18,0
2310,2310,0,7992,8742,9522,10254,10950,11686,12434,13088,2,-12,-18,0,2,4,32,32,0
2311,2311,0,13754,14416,15168,15756,16326,16954,17600,18066,-30,4,-18,16,18,4,-18,16,0
2312,2312,0,18628,19196,19756,20192,20628,21134,21592,21944,34,-12,-18,-18,2,-28,-18,16,0
2313,2313,0,22330,22700,23074,23412,23646,24010,24244,24496,2,4,0,-18,-14,44,-18,32,0
2314,2314,0,24662,24848,25064,25192,25268,25402,25526,25552,2,4,32,0,-14,4,0,16,0
2315,2315,0,25530,25566,25526,25504,25380,25270,25220,25078,2,-28,-34,-18,18,4,0,16,0
2316,2316,0,24916,24672,24468,24276,23944,23664,23376,23092,-14,-12,-50,16,-14,20,16,16,0
2317,2317,0,22632,22328,21880,21474,21018,20512,20066,19582,-30,4,-18,-18,2,-12,16,16,0
2318,2318,0,19018,18466,17922,17386,16740,16110,15498,14828,18,44,-18,32,2,-12,0,-18,0
2319,2319,0,14106,13504,12756,12086,11290,10542,9810,9082,2,4,-18,-18,18,-12,0,0,0
2320,2320,0,8294,7504,6768,5980,5146,4302,3538,2766,2,-28,16,-34,2,-28,16,-18,0
2321,2321,0,1866,1098,238,-538,-1370,-2204,-2998,-3856,-30,-28,0,-18,18,-12,0,-18,0
2322,2322,0,-4610,-5426,-6290,-7034,-7818,-8606,-9356,-10086,18,60,-34,0,2,4,-18,-18,0
2323,2323,0,-10822,-11588,-12322,-13026,-13706,-14374,-15116,-15676,2,4,0,0,-30,-28,-34,16,0
2324,2324,0,-16298,-16954,-17548,-18140,-18726,-19256,-19916,-20320,18,44,16,16,34,4,-18,0,0
2325,2325,0,-20786,-21190,-21770,-22120,-22512,-22966,-23340,-23674,2,4,16,16,2,-12,-18,0,0
2326,2326,0,-23900,-24240,-24544,-24764,-24936,-25174,-25362,-25484,18,-12,-34,0,-14,-12,16,-18,0
2327,2327,0,-25554,-25708,-25770,-25854,-25794,-25788,-25836,-25806,2,4,16,16,2,-28,-34,16,0
2328,2328,0,-25650,-25548,-25426,-25304,-25074,-24886,-24744,-24470,2,-12,-18,32,-30,4,0,32,0
2329,2329,0,-24084,-23834,-23548,-23236,-22750,-22330,-22040,-21534,2,-12,0,-34,-14,4,32,-18,0
2330,2330,0,-21034,-20536,-20142,-19588,-19014,-18408,-17820,-17238,-30,-12,16,0,-30,-12,0,0,0
2331,2331,0,-16616,-15972,-15342,-14722,-13952,-13288,-12546,-11896,2,-12,0,0,-14,4,16,0,0
2332,2332,0,-11094,-10316,-9566,-8826,-8058,-7282,-6484,-5682,2,4,16,-18,2,44,16,16,0
2333,2333,0,-4906,-4038,-3268,-2454,-1642,-816,46,802,2,-12,-18,-50,-46,4,-34,16,0
2334,2334,0,1626,2442,3314,4024,4826,5656,6436,7208,2,-28,16,0,18,20,0,-18,0
2335,2335,0,7992,8726,9522,10238,10938,11686,12434,13088,-14,4,-18,16,-30,-12,16,16,0
2336,2336,0,13770,14464,15152,15724,16326,16922,17584,18082,-14,4,0,0,-30,4,0,0,0
2337,2337,0,18644,19180,19708,20176,20644,21118,21592,21974,18,-28,16,16,18,4,0,16,0
2338,2338,0,22330,22748,23058,23396,23678,23994,24276,24496,-14,-12,-18,16,2,44,0,32,0
2339,2339,0,24678,24832,25048,25224,25316,25386,25510,25552,2,20,16,0,-30,4,32,0,0
2340,2340,0,25514,25530,25558,25464,25380,25286,25252,25078,-30,-12,-34,16,18,4,-34,-34,0
2341,2341,0,24884,24704,24500,24244,23928,23664,23392,23042,-14,20,-34,0,2,4,0,16,0
2342,2342,0,22648,22312,21896,21442,21034,20528,20082,19550,18,4,0,0,2,44,0,0,0
2343,2343,0,19002,18482,17954,17354,16740,16078,15498,14844,-14,-44,-34,48,-14,-12,0,0,0
2344,2344,0,14138,13456,12740,12086,11290,10574,9826,9050,2,4,-18,0,2,4,-18,0,0
2345,2345,0,8294,7488,6752,5948,5146,4334,3506,2702,-30,60,16,16,18,-12,32,-34,0
2346,2346,0,1944,1066,254,-538,-1386,-2204,-3046,-3840,-14,20,-18,0,-14,4,-34,-18,0
2347,2347,0,-4610,-5458,-6274,-7050,-7802,-8574,-9372,-10086,2,20,0,0,18,-12,-34,32,0
2348,2348,0,-10822,-11540,-12338,-13026,-13658,-14374,-15100,-15756,-30,20,0,-18,18,-12,0,0,0
2349,2349,0,-16314,-16938,-17580,-18172,-18726,-19240,-19932,-20272,-30,-12,32,-18,-30,44,0,16,0
2350,2350,0,-20802,-21190,-21754,-22104,-22480,-22950,-23372,-23674,-14,4,-18,-34,18,4,-34,-18,0
2351,2351,0,-23916,-24256,-24560,-24796,-24920,-25158,-25378,-25484,18,-28,16,0,-14,-12,16,-34,0
2352,2352,0,-25554,-25692,-25804,-25854,-25810,-25836,-25868,-25790,-30,-12,0,16,2,4,0,16,0
2353,2353,0,-25650,-25548,-25474,-25336,-25048,-24902,-24710,-24470,18,-28,0,16,2,4,16,16,0
2354,2354,0,-24084,-23866,-23548,-23252,-22798,-22282,-22056,-21534,-46,4,-18,0,-30,28,48,-18,0
2355,2355,0,-21050,-20486,-20174,-19572,-18982,-18408,-17804,-17270,-14,4,-34,-18,-14,4,16,0,0
2356,2356,0,-16600,-15988,-15374,-14690,-13946,-13256,-12578,-11832,18,-28,16,0,-14,-28,0,0,0
2357,2357,0,-11094,-10316,-9566,-8858,-8042,-7298,-6452,-5714,2,28,-18,32,2,-12,-18,0,0
2358,2358,0,-4890,-4038,-3264,-2454,-1610,-832,78,802,-30,28,32,32,18,-12,16,0,0
2359,2359,0,1626,2394,3314,4056,4874,5688,6452,7256,2,-12,16,16,2,-28,0,-34,0
2360,2360,0,8008,8742,9538,10238,10966,11702,12466,13104,18,-28,16,16,2,-12,16,0,0
2361,2361,0,13738,14480,15184,15788,16326,16938,17568,18156,2,20,0,16,-14,20,48,32,0
2362,2362,0,18612,19212,19740,20240,20612,21134,21592,21976,2,4,32,16,-14,20,16,0,0
2363,2363,0,22298,22716,23058,23452,23646,23968,24260,24528,-14,44,0,32,-14,4,-18,-18,0
2364,2364,0,24646,24848,25064,25256,25284,25418,25510,25568,-30,28,0,0,-14,4,0,16,0
2365,2365,0,25530,25582,25542,25520,25396,25318,25252,25094,2,-12,-18,-18,-14,-12,0,16,0
2366,2366,0,24900,24688,24500,24244,23928,23680,23408,23092,2,4,0,-34,2,44,16,0,0
