Sample in Buffer,Sample in Window,TRIGGER,int_dac_top/top_dac4_int/i_jesd204_1_support_block/gt0_txcharisk[3:0],int_dac_top/top_dac4_int/i_jesd204_1_support_block/gt0_txdata[31:0],int_dac_top/top_dac4_int/tx_tdata[255:0],int_dac_top/top_dac1_int/i_jesd204_1_support_block/gt0_txcharisk[3:0],int_dac_top/top_dac1_int/i_jesd204_1_support_block/gt0_txdata[31:0],int_dac_top/top_dac1_int/tx_tdata[255:0],int_dac_top/top_dac2_int/i_jesd204_1_support_block/gt0_txcharisk[3:0],int_dac_top/top_dac2_int/i_jesd204_1_support_block/gt0_txdata[31:0],int_dac_top/top_dac2_int/tx_tdata[255:0],int_dac_top/top_dac3_int/i_jesd204_1_support_block/gt0_txcharisk[3:0],int_dac_top/top_dac3_int/i_jesd204_1_support_block/gt0_txdata[31:0],int_dac_top/top_dac3_int/tx_tdata[255:0],int_dac_top/top_dac4_int/syncb_buf,int_dac_top/top_dac1_int/syncb_buf,int_dac_top/top_dac2_int/syncb_buf,int_dac_top/top_dac3_int/syncb_buf,int_dac_top/top_dac3_int/syncb_logic,int_dac_top/top_dac4_int/syncb_logic,int_dac_top/top_dac1_int/syncb_logic,int_dac_top/top_dac2_int/syncb_logic,sysref_logic,sysref_o,int_dac_top/top_dac1_int/tx_aresetn,int_dac_top/top_dac3_int/tx_aresetn,int_dac_top/top_dac2_int/tx_aresetn,int_dac_top/top_dac4_int/tx_aresetn
872,872,0,0,94c3463d,22cb891593c21a2707c0d734bdc3693d59cdf93feadb473c02eeaf32dd012124,0,05c3e325,64eb05edaed9d500b8cb9014dfc2482601c0413467c31d3dbaccff3f11db9d3c,0,533ca5c2,093530ea823dabd8f63ffeca293c82c2793209c0d823d3c3b61180cdd8fd1ddc,f,bcbcbcbc,58f45cc074ea18c01ee177c192d870c408d1f0c8b3cad9cebbc504d641c242de,0,0,0,1,0,1,1,1,0,0,1,1,1,1
873,873,0,0,78017424,69cdf93ffedb3e3c1aee9f32f6010c24a115f2112e2717fee6346bea703ddcd8,0,bfdabd3c,02c04f346fc3253dc9ccfe3f25db953c1ded3f33ee00e524a814ef125c261fff,0,3cfecadb,69320ac0c323dbc39e118fcdbffd32dc18ea56ee97d83502f0cadc157bc25f27,f,bcbcbcbc,292cfe38fc329e338138ec2c933c1325183f471cff3fc212433fc208e83c88fe,0,0,0,1,0,1,1,1,0,0,1,1,1,1
874,874,0,0,543d2cd9,b815da114227fefdf43454ea773dc8d8f83f13cb363c8cc2903208c0f723c6c3,0,0b2683ff,35ed30330701d024bf14d712702605ff5e344deb2c3d9ad9fe3faacb8d3cd8c2,0,97c21027,01ea6eee83d84e02e2caf31574c273270bc01735e4c3893d9fcdf63f47dc203c,f,bcbcbcbc,b3c131e029c075e941c04df3fcc178fd4dc5b4071ecabd1151d0521bbdd73424,0,0,1,1,0,1,1,0,0,0,1,1,1,1
875,875,0,0,4a24a4c3,f73f05cb2d3c85c2803209c0e323cec3c21178cde5fd13dc3cea32eeb4d80f02,0,ae3cf6c2,6c3435eb333d86d9fe3f9bcb853cd0c2213302c0bc2477c3bf12d8ccecfe3adb,0,f4db433c,0cc02535edc3903daecdf53f5cdc183c87ee5a326702ae230b1686118727a6fd,f,bcbcbcbc,2e3c48fcef3723f2413259e84a2b2adf3723d2d63e1a88cf98107cc98506d6c4,0,0,0,1,0,1,1,1,0,0,1,1,1,1
876,876,0,0,04d9aa01,aa1187cdcbfd28dc24ea4aeea1d82802f7cad0157ec255270ac00235d7c37e3d,0,51ffe8da,123303c0a7247fc3a712e7ccd3fe4edb1deb4ded72d920018dcbd714c9c28426,0,38270afe,9fee4a3280029a2323166d119b278dfd3335e9e9973d6fd8f43fd4ca0f3c6dc2,f,bcbcbcbc,84d90a262ae2c32d94eb503484f58639b9ff433def096f3fe413fa3f571de23e,0,0,0,1,0,1,1,1,0,0,1,1,1,1
877,877,0,0,b5c3623d,e9cae81577c269270ac01035e0c3853d97cdf63f3ddc253c62ee71324102ce23,0,e7c23326,05eb65ed5ed939017ecbef14c2c2982603c07b3487c33b3df6ccfd3f63db7d3c,0,323c89c2,4135d2e99d3d5bd8f33fc6ca063c66c23b320dc08523f5c35511becd74fd71dc,f,bcbcbcbc,470403c409fa39c1f2ef0ac045e67fc040dd94c21fd53cc618ce5ecb57c8dad1,0,0,0,1,0,1,1,1,0,0,1,1,1,1
878,878,0,0,dd012124,a6cdf53f52dc1c3c7aee61325a02b923ff1592117d27b2fd1e350dea8c3d8dd8,0,11db9d3c,04c089348fc3423d05cdfd3f78db753c7ded02335201932407158f12ac26bafe,0,d8fd1ddc,2b320ec07023fec33d11cdcd5afd86dcbae9b7ee48d89902b8ca3a165fc2ae27,f,bcbcbcbc,531f6d3ed327603b4f2fce369435d5307a3a9b29e03d5121b13f2c18e03f690e,0,0,0,1,0,1,1,1,0,0,1,1,1,1
879,879,0,0,703ddcd8,17167911912799fd2c35f5e9933d79d8f43fdbca133c70c252320bc0a423e8c3,0,5c261fff,95edf3326c017e241e157712c026a1fe9734eeea493d4ad9fc3f70cb6c3cbac2,0,7bc25f27,a3e9cfee34d8b202aaca521658c2c2270fc04f3507c4a43dddcdf23f9bdcfe3b,f,bcbcbcbc,43c770d344c356dbd3c02de400c0b9edd1c0bef740c3f9013dc7270caecc0516,0,0,0,1,0,1,1,1,0,0,1,1,1,1
880,880,0,0,f723c6c3,f33fcdca0b3c69c242320cc08f23f1c36111b6cd80fd66dcdde993ee65d87302,0,8d3cd8c2,a634d6ea503d36d9fc3f62cb643cb3c2e43204c0692498c35f1214cd88fe8cdb,0,47dc203c,10c05d3510c4ab3deccdf13fb0dcf53be7ee1b32cb025b2369162511d62741fd,f,bcbcbcbc,b33f350ce43d0702803accf79c35c7ed582f39e4de2762db5f1f7ad31216b7cc,0,0,0,1,0,1,1,1,0,0,1,1,1,1
881,881,0,0,b4d80f02,4911c5cd67fd7bdcc6e9abee52d88c02bfca2e1663c2a5270dc03a35fac39a3d,0,ecfe3adb,d53205c05524a0c3471224cd6ffea1dbbeeaaded22d9850153cb3615acc2d426,0,8727a6fd,00ef0c32e402462381160d11e92728fd6b358be9b23d20d8f03f9ccaec3b52c2,f,bcbcbcbc,0fce1f1815d5452134dd902938e6cb30e5efc736fbf95b3b39046a3e5b0ee03f,0,0,0,1,0,1,1,1,0,0,1,1,1,1
882,882,0,0,d7c37e3d,b1ca46165cc2b8270ec0483502c4a13dd5cdf23f90dc023cc3ee3332a6027a23,0,c9c28426,a2eac5ed0ed99e0145cb4e15a5c2e82605c0b434a8c3583d33cdfb3fb6db5c3c,0,0f3c6dc2,783574e9b83d0dd8ee3f8fcae33b4bc2fc3111c0312318c4f410fccd0ffdc5dc,f,bcbcbcbc,f21366cbfd0942c6c7ff98c292f581c0a1eb0ac036e236c18fd9ffc3e3d150c8,0,0,0,1,0,1,1,1,0,0,1,1,1,1
883,883,0,0,4102ce23,e5cdf13fa5dcf93bdbee2332bf0265235d163111cc274efd5635aee9a83d3ed8,0,63db7d3c,06c0c234b1c35f3d42cdfa3fcadb533cdeedc632b701402465152e12fc2656fe,0,74fd71dc,ec3112c01c2321c4dc100ccef6fcdadc5ce918eff9d7fd0281ca981644c2fd27,f,bcbcbcbc,8a10fa3f311a703f2c23473d402b8c3939325834e837cd2d293c1526df3e641d,0,0,0,1,0,1,1,1,0,0,1,1,1,1
884,884,0,0,8c3d8dd8,75161911e02735fd643597e9ae3d2ad8f03fa3caf03b55c214320fc050230bc4,0,ac26bafe,f6edb632d0012b247d15161210273cfed0348fea663dfad8fa3f37cb4b3c9ec2,0,5fc2ae27,44e930efe6d7170373cab0163ec2112813c086352ac4bf3d1cceed3fefdcda3b,f,bcbcbcbc,5bd075c926ca7fcf52c5c7d6ffc11edf43c04ce828c015f2b0c13afcd0c47706,0,0,0,1,0,1,1,1,0,0,1,1,1,1
885,885,0,0,a423e8c3,ef3f95cae83b4ec2043210c03b2314c40011f4cd1cfdbadc7fe9f3ee17d8d802,0,6c3cbac2,de3477ea6d3de6d8f93f29cb433c97c2a73207c01624b9c3fe1151cd23fedfdb,0,9bdcfe3b,15c0943533c4c63d2bceec3f04ddd13b48efdd3130030723c716c4102428ddfc,f,bcbcbcbc,413f5f1b0040cb111a3fc207973c86fd87385bf3043382e9332c3de04024c8d7,0,0,0,1,0,1,1,1,0,0,1,1,1,1
886,886,0,0,65d87302,e81004ce03fdcfdc68e90cef03d8f10288ca8c1648c2f32712c071351dc4b53d,0,88fe8cdb,973207c00224c2c3e61161cd0afef4db5fea0eeed2d8e9011acb951590c22427,0,d62741fd,61efcd314903f222df16ac103828c4fca2352de9cc3dd2d7eb3f65cac83b37c2,f,bcbcbcbc,b5c5b408abcab412ffd03a1c87d8082511e1e22c67ea96334af4f8387afee43c,0,0,0,1,0,1,1,1,0,0,1,1,1,1
887,887,0,0,fac39a3d,7acaa41641c2072813c07f3526c4bc3d14ceee3fe4dcdf3b24eff4310a032623,0,acc2d426,48ea26eebed802020ccbac1589c2382708c0ed34cac3743d70cdf83f09dc3a3c,0,ec3b52c2,af3516e9d33dbed7e93f58cabf3b31c2bd3116c0dd223cc493103bceabfc19dd,f,bcbcbcbc,5f220ed65219e2ce9f0ff7c8850576c447fb7ac128f119c06ae75ac04ede3dc2,0,0,0,1,0,1,1,1,0,0,1,1,1,1
888,888,0,0,a6027a23,23ceed3ff9dcd63b3cefe43123031123bc16d0101a28e9fc8d3550e9c23defd7,0,b6db5c3c,09c0fb34d3c37b3d80cdf73f1ddc323c3eee88321b02ed23c415ce114c27f1fd,0,0ffdc5dc,ad3117c0c82245c47b104bce92fc2eddfee879efabd762034acaf6162ac24b28,f,bcbcbcbc,ba008c3ded0a8f3fd914f13f3b1eb03ed826d43b762e7037e334a031f5398b2a,0,0,1,1,0,1,1,0,0,0,1,1,1,1
889,889,0,0,a83d3ed8,d316b8102e28d0fc9b3539e9c93ddcd7eb3f6ccacd3b3ac2d53114c0fc222fc4,0,fc2656fe,56ee79323502d823dc15b6115f27d8fd093530ea823dabd8f63ffeca293c82c2,0,44c2fd27,e7e891ef97d77b033cca0e1724c25f2819c0bd354ec4d93d5bcee83f43ddb63b,f,bcbcbcbc,69dcdec262d4acc678cdf2cbdac78dd2acc353da09c10fe303c089eca1c082f6,0,0,0,1,0,1,1,1,0,0,1,1,1,1
890,890,0,0,50230bc4,ea3f5ecac43b34c2c53115c0e72238c49f1033ceb7fc0edd21e954efc8d73c03,0,4b3c9ec2,173518ea893d97d8f63ff0ca203c7bc269320ac0c323dbc39e118fcdbffd32dc,0,efdcda3b,1ac0cb3557c4e03d6bcee73f58ddad3ba9ef9d319403b32225176310722878fc,f,bcbcbcbc,e13ad628203e7420c83f3d17ce3f6d0d323e4603fe3a09f94736faee2c305ae5,0,0,0,1,0,1,1,1,0,0,1,1,1,1
891,891,0,0,17d8d802,871043ce9efc23dd0ae96defb5d7550351caea162dc2422817c0a83541c4cf3d,0,23fedfdb,5a320bc0ae23e4c386119fcda6fd47dc01ea6eee83d84e02e2caf31574c27327,0,2428ddfc,c2ef8d31ad039d223d174a1086285ffcd835cfe8e63d84d7e53f2fcaa43b1dc2,f,bcbcbcbc,fcc0bef893c3fa02b6c7230d4acdf6162ad433202adc9c2815e5fb2fb1ee1f36,0,0,0,1,0,1,1,1,0,0,1,1,1,1
892,892,0,0,1dc4b53d,43ca021727c2552818c0b6354ac4d63d53cee93f38ddbb3b85efb5316e03d222,0,90c22427,e9e987ee6fd86702d4ca0b166dc287270cc02535edc3903daecdf53f5cdc183c,0,c83b37c2,e635b8e8ec3d70d7e43f21ca9b3b17c27d311bc0882260c432107bce46fc6ddd,f,bcbcbcbc,a92e52e3142790da7e1ec3d220151ecc370bcec60601f5c2cdf6acc0d1ec02c0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
893,893,0,0,0a032623,63cee73f4dddb23b9defa5318803bd2219176f10692885fcc435f2e8dc3da1d7,0,09dc3a3c,0dc03335f5c3973dbecdf43f71dc0f3c9fee4a3280029a2323166d119b278dfd,0,abfc19dd,6e311dc0732269c41a108ace2dfc82dda0e8daef5dd7c60313ca541711c29928,f,bcbcbcbc,dff04a37fcfab93b3a05a13e550fee3f0d19983f2022a03d532a153a71310d35,0,0,0,1,0,1,1,1,0,0,1,1,1,1
894,894,0,0,c23defd7,311757107c286cfcd135dbe8e33d8ed7e63f35caa93b20c2953119c0a82253c4,0,4c27f1fd,b7ee3b32990285233a165511ae2774fd4135d2e99d3d5bd8f33fc6ca063c66c2,0,2ac24b28,89e8f2ef4ad7df0306ca6b170ac2ad281ec0f33573c4f33d9acee23f98dd923b,f,bcbcbcbc,aeea15c053e16ac1c2d85ac432d1d1c8d5cab1ced4c5d5d551c20ede63c025e7,0,0,0,1,0,1,1,1,0,0,1,1,1,1
895,895,0,0,fc222fc4,e53f28caa03b1ac285311bc093225cc43e1073ce53fc63ddc3e8b6ef7ad7a103,0,293c82c2,4f35bae9a43d48d8f23fb8cafe3b5fc22b320ec07023fec33d11cdcd5afd86dc,0,43ddb63b,20c001367cc4f93daacee13faddd893b0bf05e31f8035e2283170110c02814fc,f,bcbcbcbc,d732c2336438182d7f3c45250e3f7e1cff3ffc124c3ffe08fb3cc5fe1a3994f4,0,0,0,1,0,1,1,1,0,0,1,1,1,1
896,896,0,0,c8d73c03,261083ce3afc78ddace8ceef67d7ba031aca481714c290281cc0df3565c4e93d,0,bffd32dc,1b320fc05b2307c42511ddcd41fd9bdca3e9cfee34d8b202aaca521658c2c227,0,722878fc,23f04e31120449229a17e90fd328fbfb0e3672e8ff3d36d7df3ff8c9803b04c2,f,bcbcbcbc,2dc03ce93cc011f3edc13bfd34c57707fdc9821129d01b1b8ed70224fcdffc2b,0,0,0,1,0,1,1,1,0,0,1,1,1,1
897,897,0,0,41c4cf3d,0dca60170dc2a3281ec0ed356ec4ef3d92cee33f8ddd973be6ef7631d3037e22,0,74c27327,8be9e7ee20d8cb029cca691652c2d62710c05d3510c4ab3deccdf13fb0dcf53b,0,a43b1dc2,1c365ae8053e23d7de3febc9763bfec13e3122c0332285c4d10fbacee2fbc2dd,f,bcbcbcbc,0d385ff2673292e8772b5edf6b2301d7751ab0cfd3109dc9c206edc485fcc1c1,0,0,0,1,0,1,1,1,0,0,1,1,1,1
898,898,0,0,6e03d222,a2cee23fa2dd8d3bffef6631ec03682277170e10b62821fcfa3595e8f63d53d7,0,5cdc183c,11c06b3518c4b23dfccdf03fc5dcec3b00ef0c32e402462381160d11e92728fd,0,46fc6ddd,2d3123c01e228ec4b80fcbcec9fbd7dd43e83bf010d72b04dec9b117f7c1e728,f,bcbcbcbc,f4e1982d5aeb2d3447f56b397bff313db209663faa13fc3f211ded3ed925433c,0,0,0,1,0,1,1,1,0,0,1,1,1,1
899,899,0,0,dc3da1d7,8e17f50fca2808fc08367de8fc3d40d7e03fffc9843b07c256311fc0532277c4,0,9b278dfd,18effc31fd0231239816f410fd270ffd783574e9b83d0dd8ee3f8fcae33b4bc2,0,11c29928,2ce854f0fcd64404d0c9c917f1c1fa2825c0293698c40c3edbcedc3fecdd6d3b,f,bcbcbcbc,46fa45c12ef00dc07de677c074dd83c24dd521c63ece3bcb75c8afd119c453d9,0,0,0,1,0,1,1,1,0,0,1,1,1,1
900,900,0,0,a82253c4,de3ff2c97b3b01c2463121c03e2280c4dd0fb2ceeefbb7dd66e817f02dd70504,0,063c66c2,86355ce9bf3df9d7ed3f81cada3b44c2ec3112c01c2321c4dc100ccef6fcdadc,0,98dd923b,27c03736a1c4123eebceda3f02de643b6cf01d315d040922e017a00f0d29b0fb,f,bcbcbcbc,a327773b252fed367235fc30613ac929d13d8521ab3f6418e43fa40e7a3e8404,0,0,0,1,0,1,1,1,0,0,1,1,1,1
901,901,0,0,7ad7a103,c50fc2ced5fbcddd4fe82ff019d71e04e4c9a617fbc1dd2822c015368ac4023e,0,5afd86dc,dd3113c007232ac4c4101cceddfcefdc44e930efe6d7170373cab0163ec21128,0,c02814fc,85f00d317604f421f717880f212997fb443614e8183ee9d6d93fc3c95a3bebc1,f,bcbcbcbc,57c324dbddc0f5e300c07fedc7c081f72cc3bc0121c7eb0b8acccb1544d31d1f,0,0,1,1,0,1,1,0,0,0,1,1,1,1
902,902,0,0,65c4e93d,d7c9bd17f4c1f02824c0223693c4093ed3cedd3fe2dd723b48f0353137042922,0,58c2c227,2de948efd2d7300365cac71637c2242815c0943533c4c63d2bceec3f04ddd13b,0,803b04c2,5136fde71e3ed6d6d73fb5c9513be5c1fd3028c0de21abc46f0ffbce7efb17de,f,bcbcbcbc,f33d4402983a09f8bd3502ee812f71e40e2894db951fa6d34c16dbcc710c60c7,0,0,0,1,0,1,1,1,0,0,1,1,1,1
903,903,0,0,d3037e22,e3cedb3ff7dd683b60f0253150041422d417ac0f0429bcfb303637e80f3e06d7,0,b0dcf53b,16c0a2353cc4cc3d3bceeb3f19ddc83b61efcd314903f222df16ac103828c4fc,0,e2fbc2dd,ed302ac0c921b4c4570f0bcf65fb2cdee6e79df0c2d68f04a8c90f18dfc13429,f,bcbcbcbc,e8d4102101dd622900e6a430a9efa736bef9443bfc035c3e1f0edc3fe617b83f,0,0,0,1,0,1,1,1,0,0,1,1,1,1
904,904,0,0,f63d53d7,ec17940f1729a3fb3d3620e8153ef3d6d93fc9c95f3beec1153126c0fe219cc4,0,e92728fd,79efbd316203dd22f61693104b28abfcaf3516e9d33dbed7e93f58cabf3b31c2,0,f7c1e728,cee7b5f0afd6a8049bc92618d9c147292cc05e36bdc4243e1bcfd53f42de473b,f,bcbcbcbc,390a5cc60400a9c2cef589c0dbeb08c06de22bc1c0d9e9c30ed232c889cbe9cd,0,0,0,1,0,1,1,1,0,0,1,1,1,1
905,905,0,0,532277c4,d83fbcc9553be8c1053127c0e921a6c47b0ff3ce8afb0cde09e878f0dfd66904,0,e33b4bc2,bd35fee8d93dabd7e83f4acab63b2ac2ad3117c0c82245c47b104bce92fc2edd,0,ecdd6d3b,2ec06c36c7c42a3e2bcfd33f57de3e3bcef0dd30c104b4213d183e0f5a294cfb,f,bcbcbcbc,f919783ff822593d132ba73913327b34ca37f82d143c4626d43e9a1df83f2c14,0,0,0,1,0,1,1,1,0,0,1,1,1,1
906,906,0,0,2dd70504,630f03cf71fb22def1e791f0ccd68204afc90318e2c12a2929c04b36afc41b3e,0,f6fcdadc,9d3119c0b3224ec463105bce78fc43dde7e891ef97d77b033cca0e1724c25f28,0,0d29b0fb,e6f0cc30da049e215518260f6e2932fb7936b7e7303e9cd6d13f8ec9343bd3c1,f,bcbcbcbc,47ca57cf6bc598d60fc2e9de48c013e824c0d9f1a2c1fdfbb9c43a0655c94f10,0,0,0,1,0,1,1,1,0,0,1,1,1,1
907,907,0,0,8ac4023e,a2c91a18dcc13e292bc05836b9c4213e13cfd63f37de4c3ba9f0f5309b04d421,0,3ec21128,cfe8a9ef84d794032fca25171dc272281ac0cb3557c4e03d6bcee73f58ddad3b,0,5a3bebc1,8636a0e7363e89d6cf3f81c92b3bcdc1bc3030c08921d0c40e0f3ccf19fb6cde,f,bcbcbcbc,00400612243fff07ab3cc4fda43897f32933bce95f2c72e07224f8d7971b84d0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
908,908,0,0,37042922,23cfd43f4cde433bc2f0e530b404be2132184b0f512958fb6536dae7273eb9d6,0,04ddd13b,1bc0d83560c4e63d7bcee53f6ddda43bc2ef8d31ad039d223d174a1086285ffc,0,7efb17de,ac3032c07321dac4f50e4ccf00fb82de89e7fff076d6f30473c96c18c7c18129,f,bcbcbcbc,89ca7a12d5d0031c57d8d624dce0b62c2dea72330ef4dc383cfed13c7708383f,0,0,0,1,0,1,1,1,0,0,1,1,1,1
909,909,0,0,0f3e06d7,4918320f64293ffb7236c3e72d3ea6d6d23f94c9393bd6c1d5302dc0a921c2c4,0,3828c4fc,daef7d31c603882254173210992846fce635b8e8ec3d70d7e43f21ca9b3b17c2,0,dfc13429,71e717f163d60c0566c98318c1c1942934c09336e4c43c3e5ccfcd3f97de213b,f,bcbcbcbc,8a1909cfda0f17c9c2058cc484fb87c163f11cc0a3e754c082de2dc23dd69cc5,0,0,0,1,0,1,1,1,0,0,1,1,1,1
910,910,0,0,fe219cc4,d03f87c9303bd0c1c4302fc09421ccc41a0f34cf26fb62deabe7daf092d6ce04,0,bf3b31c2,f335a0e8f33d5dd7e23f13ca923b11c26e311dc0732269c41a108ace2dfc82dd,0,42de473b,36c0a036edc4423e6dcfcb3fadde183b2ff19b3025055e219a18dd0ea729e7fa,f,bcbcbcbc,b10a883f9f14f43f051ebc3ea726ea3b4b2e8e37c034c731db39b92a7b3d9322,0,0,0,1,0,1,1,1,0,0,1,1,1,1
911,911,0,0,dfd66904,010f44cf0dfb77de94e7f2f07fd6e7047ac96018cac1772931c07f36d5c4333e,0,92fc2edd,5e311ec05e2273c401109ace14fc98dd89e8f2ef4ad7df0306ca6b170ac2ad28,0,5a294cfb,48f18b303e054921b118c40eba29cefaad365ae7473e50d6c93f59c90e3bbcc1,f,bcbcbcbc,8ed491c69ecdcfcbf7c762d2c0c321da14c1d8e205c04eec99c046f6ccc27d00,0,0,0,1,0,1,1,1,0,0,1,1,1,1
912,912,0,0,afc41b3e,6dc97718c4c18a2933c08d36dfc4393e54cfce3f8dde263b0bf1b43000057e21,0,24c25f28,72e80bf036d7f803f8c9831704c2c02820c001367cc4f93daacee13faddd893b,0,343bd3c1,ba3643e74d3e3dd6c73f4cc9043bb6c17b3038c03321f7c4ac0e7dcfb5fac2de,f,bcbcbcbc,113ea820c33f7617d33fa90d403e8303163b46f9683635ef553092e505299cdc,0,0,0,1,0,1,1,1,0,0,1,1,1,1
913,913,0,0,9b04d421,65cfcc3fa2de1c3b23f1a430190569218f18e90e9d29f4fa9a367de73f3e6cd6,0,58ddad3b,22c00e3685c4ff3dbacedf3fc2dd803b23f04e31120449229a17e90fd328fbfb,0,19fb6cde,6a303ac01e2101c5930e8dcf9cfad8de2ce760f129d657053fc9c918b0c1cd29,f,bcbcbcbc,7ec3bd0299c7e70c25cdbd16fed3fe1ff8db6c28dee4d22f76eefe3581f8c93a,0,0,0,1,0,1,1,1,0,0,1,1,1,1
914,914,0,0,273eb9d6,a618d10eb029dbfaa73666e7443e59d6ca3f60c9133bbec1933035c05321e8c4,0,86285ffc,3bf03e312b043322b117d10fe728e2fb1c365ae8053e23d7de3febc9763bfec1,0,c7c18129,15e779f116d6700532c9e018aac1e0293cc0c7360ac5533e9ecfc53feddefa3a,f,bcbcbcbc,4427c1dab31eeed25a1542cc740beac6430107c30af7b5c00bed01c089e3f1c0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
915,915,0,0,a921c2c4,c83f53c9093bb9c1833037c03e21f2c4b80e75cfc2fab7de4fe73cf146d63205,0,9b3b17c2,293643e80c3e10d7dc3fdec96d3bf7c12d3123c01e228ec4b80fcbcec9fbd7dd,0,97de213b,3ec0d43614c5593eaecfc33f03dff13a91f15a3089050821f7187b0ef32983fa,f,bcbcbcbc,bffaa33bfd04943e1a0feb3fd4189e3fec21b13d252a2f3a4a312f352b37d32e,0,0,1,1,0,1,1,0,0,0,1,1,1,1
916,916,0,0,92d6ce04,a00e85cfa9facdde37e754f133d64b0546c9bd18b3c1c32939c0b436fcc44a3e,0,2dfc82dd,1d3125c0092298c4a00fdbceb0fbecdd2ce854f0fcd64404d0c9c917f1c1fa28,0,a729e7fa,aaf14930a205f3200e19620e062a6afae136fee65e3e04d6c13f25c9e73aa5c1,f,bcbcbcbc,89e15ec1f3d844c05cd1b2c8f7ca8aceeec5a7d562c2dadd69c0ece612c0a3f0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
917,917,0,0,d5c4333e,39c9d418adc1d7293bc0c13606c5503e96cfc63fe2deff3a6df1733064052821,0,0ac2ad28,14e86cf0e9d65d04c3c9e017ebc10d2927c03736a1c4123eebceda3f02de643b,0,0e3bbcc1,ee36e6e6643ef1d5bf3f18c9dd3a9fc1393040c0dd201ec54a0ebfcf51fa18df,f,bcbcbcbc,4738432d6b3c7725033fb51cfe3f3713553f3b090e3d02ff3639d0f4e633e8ea,0,0,0,1,0,1,1,1,0,0,1,1,1,1
918,918,0,0,00057e21,a6cfc43ff8def63a85f162307d051321eb18870eea2990face3620e7563e20d6,0,addd893b,28c04436abc4183efbced93f17de5a3b85f00d317604f421f717880f212997fb,0,b5fac2de,283042c0c72028c5310ecfcf38fa2edfcfe6c2f1ded5bc050bc9251999c1192a,f,bcbcbcbc,37c0d5f2dec1fefc1cc53a07ddc9481100d0e31a5ed7cf23c7dfd02b02e9b132,0,0,0,1,0,1,1,1,0,0,1,1,1,1
919,919,0,0,3f3e6cd6,02196f0efc2977fadb3609e75b3e0dd6c23f2cc9ec3aa7c152303dc0fd200fc5,0,d328fbfb,9df0fd308f04de210f186f0f34297efb5136fde71e3ed6d6d73fb5c9513be5c1,0,b0c1cd29,b8e6dbf1cbd5d505fec83c1994c12c2a45c0fb3632c5693ee0cfbc3f43dfd33a,f,bcbcbcbc,8d32cbe8a42b93df9d2330d7ad1ad9cf0e11bdc9ff0605c5c2fcd0c19bf232c0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
920,920,0,0,5321e8c4,c03f1fc9e23aa2c141303fc0e82019c5560eb7cf5efa0ddff2e69ef1fad59605,0,763bfec1,5e36e6e7243ec2d6d53fa8c9473bdfc1ed302ac0c921b4c4570f0bcf65fb2cde,0,eddefa3a,47c008373cc56f3ef1cfba3f59dfc93af3f11830ee05b2205319190e3f2a1ffa,f,bcbcbcbc,20eb09340bf550393eff1f3d76095e3f7013fd3fea1cf83ea725573c6d2d2a38,0,0,0,1,0,1,1,1,0,0,1,1,1,1
921,921,0,0,46d63205,3e0ec7cf44fa23dfdbe6b6f1e7d5af0512c91a199cc10f2a41c0e83623c5613e,0,c9fbd7dd,dd302cc0b421bdc43e0f1bcf4cfb42decee7b5f0afd6a8049bc92618d9c14729,0,f32983fa,0cf2073007069c206a19000e522a06fa1537a1e6743eb8d5b83ff2c8bf3a8ec1,f,bcbcbcbc,69f00fc0b5e670c0a7dd72c27bd507c665ce19cb94c885d12fc422d951c1bee1,0,0,0,1,0,1,1,1,0,0,1,1,1,1
922,922,0,0,fcc44a3e,05c9311997c1222a44c0f5362dc5673ed8cfbe3f39dfd83acff13130c805d220,0,f1c1fa28,b7e7cef09cd6c1048ec93d18d3c15a292ec06c36c7c42a3e2bcfd33f57de3e3b,0,e73aa5c1,22378ae67a3ea5d5b53fe5c8b53a89c1f72f49c0872046c5e80d01d0edf96fdf,f,bcbcbcbc,fc2e0d3750352331483af829c13db921a53f9d18e83fe00e873ec1048d3b83fa,0,0,0,1,0,1,1,1,0,0,1,1,1,1
923,923,0,0,64052821,e8cfbb3f4edfce3ae7f12030e105bd204819250e352a2bfa0237c4e66c3ed4d5,0,02de643b,30c07936d0c4303e3ccfd13f6cde343be6f0cc30da049e215518260f6e2932fb,0,51fa18df,e62f4cc0712050c5cf0d12d0d4f984df73e624f292d52006d8c8811983c1642a,f,bcbcbcbc,e7c0bee301c044edbec045f71ac37e0105c7ae0b65cc921519d3e81ef2da7327,0,0,0,1,0,1,1,1,0,0,1,1,1,1
924,924,0,0,563e20d6,5f190d0e482a12fa0e37ade6723ec1d5b93ff8c8c43a91c10f3046c0a72037c5,0,212997fb,fff0bc30f30489216c180e0f812919fb8636a0e7363e89d6cf3f81c92b3bcdc1,0,99c1192a,5ce63df27fd53906cbc898197ec1772a4ec02e375ac57f3e22d0b33f9adfab3a,f,bcbcbcbc,b13a46f8de353deeaa2fa8e43e28c7dbca1fd3d3851600cdad0c7dc782026bc3,0,0,0,1,0,1,1,1,0,0,1,1,1,1
