Sample in Buffer,Sample in Window,TRIGGER,int_dac_top/top_dac4_int/i_jesd204_1_support_block/gt0_txcharisk[3:0],int_dac_top/top_dac4_int/i_jesd204_1_support_block/gt0_txdata[31:0],int_dac_top/top_dac4_int/tx_tdata[255:0],int_dac_top/top_dac1_int/i_jesd204_1_support_block/gt0_txcharisk[3:0],int_dac_top/top_dac1_int/i_jesd204_1_support_block/gt0_txdata[31:0],int_dac_top/top_dac1_int/tx_tdata[255:0],int_dac_top/top_dac2_int/i_jesd204_1_support_block/gt0_txcharisk[3:0],int_dac_top/top_dac2_int/i_jesd204_1_support_block/gt0_txdata[31:0],int_dac_top/top_dac2_int/tx_tdata[255:0],int_dac_top/top_dac3_int/i_jesd204_1_support_block/gt0_txcharisk[3:0],int_dac_top/top_dac3_int/i_jesd204_1_support_block/gt0_txdata[31:0],int_dac_top/top_dac3_int/tx_tdata[255:0],int_dac_top/top_dac4_int/syncb_buf,int_dac_top/top_dac1_int/syncb_buf,int_dac_top/top_dac2_int/syncb_buf,int_dac_top/top_dac3_int/syncb_buf,int_dac_top/top_dac3_int/syncb_logic,int_dac_top/top_dac4_int/syncb_logic,int_dac_top/top_dac1_int/syncb_logic,int_dac_top/top_dac2_int/syncb_logic,sysref_logic,sysref_o,u_ila_2_tx_aresetn,u_ila_2_tx_aresetn_1,u_ila_2_tx_aresetn_2,u_ila_2_tx_aresetn_3
37,37,0,0,3f29dbdc,31c08bf2ccc1b3fcffc4ef06b5c9ff10cecf9f1a24d7902386df992bbce88332,0,3e29ab3a,f1059ec4b3fb92c191f11fc0cee74fc0aade21c260d689c527cf70ca2fc9b6d0,0,87120040,a71ee4d24c153acc660be3c6350103c3fcf6b3c0feec01c07ce3f3c0b6da83c3,f,bcbcbcbc,5fd913c4bad16ec844cb34ce28c641d587c267dd79c06fe60cc01ff042c136fa,0,0,0,1,0,1,1,1,0,0,1,1,1,1
38,38,0,0,36f8ab3a,bb3211e9db2bd4dfdc236ad7f21a0bd05711e5c94a0722c50dfde2c1e4f238c0,0,b7c2dadc,dc1dc63e8126fa3b2b2ea637a634e431c739dc2a6e3dba22823fb519f53f0810,0,00cf91ca,0b05973e280feb3fe1189d3ff821ad3d2f2a293a533128353237ca2ea83b3927,f,bcbcbcbc,3d3ce525ea3e2f1dfb3fb913693fc209363d8bff723957f5363469eba32d02e2,0,0,0,1,0,1,1,1,0,0,1,1,1,1
39,39,0,0,cde3e4c0,d9eadd33c1f42e39f3fe093d2b09533f2813fe3fa71c063f6a25703c382d4e38,0,663d3300,0ec841d2d0c3fbd91dc1aee206c022ec92c017f6bfc24e007cc6820ab3cb7214,0,893f7d19,e7d849c452d1b9c8efca93cee8c5b2d55ec2e6dd68c0f9e613c0b1f060c1cdfa,f,bcbcbcbc,bec175fce7c4b30694c9c410a6cf671af5d65d2351df6c2b83e85e324ff20538,0,0,0,1,0,1,1,1,0,0,1,1,1,1
40,40,0,0,0537062f,b2f013c0fbe668c0e7dd5dc2b3d5e7c594ceeecabac851d14ac4e6d861c17be1,0,75d6d122,d73fd70d4b3eb203283b75f9803662ef7430bde52929c3dcd120b1d4a117bbcd,0,97c6bf0a,703c6b25053fa81cfe3f2913533f2d09093df4fe2f39c2f4de33daea392d7de1,f,bcbcbcbc,082c09e00f249ad7291b33d0921106ca87073bc54bfdf1c120f33dc04ae92cc0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
41,41,0,0,0fc05af0,c92e333727355431283a312aad3df9219d3fe318ec3f290f973e0c05a93bcefa,0,2e087ec5,08cd9116dcd3d51fd1db4828b3e4b32f49eee53552f8b63a8e02063eb90cbf3f,0,9c2084d4,e1c10cfd22c54807e4c9551109d0f01a69d7db23d3dfda2b10e9ba32e3f24d38,f,bcbcbcbc,85f41339b5fef63cef084a3fed12ff3f701c103f3825843c0c2d6b38b933e032,0,0,0,1,0,1,1,1,0,0,1,1,1,1
42,42,0,0,12342feb,f4c07be301c0fcecb2c0faf602c33301e3c6640b39cc4b15e3d2a61eb5da3827,0,d91b2c3f,86155ecca20bffc6720116c338f7bcc038ed01c0b3e3e9c0e8da6fc310d382c7,0,cb02153e,9a2b87df922325d7a01acfcf0011b5c9f10600c5b4fcccc18df231c0bee838c0,f,bcbcbcbc,33e761c01bde4dc2e1d5cec5bbcecccad9c827d160c4b6d86ec146e116c09fea,0,0,0,1,0,1,1,1,0,0,1,1,1,1
43,43,0,0,bce88332,cf3a91f8073685eedc2fece4782805dc0b2009d4cc162ecdf70ca0c7cd0284c3,0,2fc9b6d0,ec0ee83fa918a33fc421bd3d012a423a2b314a351337f32e923b69278a3edd1e,0,b6da83c3,19f556394cff243d8409603f7d13fd3ff71cf63eb225523c772d233811348432,f,bcbcbcbc,04357a310f3a5f2a9c3d2d22963f1b19ee3f650fa43e4905bf3b0bfb5237eef0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
44,44,0,0,e4f238c0,8fdcf92883e54a3025ef5f3636f9103b73033d3e9a0dd23f6717c53f9b20153e,0,f53f0810,7cd19ac812cb6dce02c684d56fc2b2dd6fc0c1e610c075f054c190fa33c4ce04,0,a83b3927,a8e672c09bdd76c270d50dc65cce21cb8dc88fd12ac42dd94fc1cae10fc02deb,f,bcbcbcbc,02c0c2eca9c0bdf6f0c2f600c7c6280b15cc1115b8d2701e83da072744e39f2e,0,0,0,1,0,1,1,1,0,0,1,1,1,1
45,45,0,0,382d4e38,8d00d1c255f69bc05dec04c0e6e211c12edabbc36dd2f0c7d8cb94cd98c683d4,0,b3cb7214,fb3edf1cfd3f64135c3f69091c3d31ff4b39fff4023414eb642db3e19d2518d9,0,60c1cdfa,58351a314d3aed29c43dad21a63f9018e73fd20e843eb304883b75fa06375bf0,f,bcbcbcbc,2736c0ee053024e5a82838dc402036d4051753cd330dbdc70a0398c3cdf8fec0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
46,46,0,0,61c17be1,86227f3dad2ae239bd31c9348737562ee43bb426b93e131ef33fad14893fc00a,0,a117bbcd,0ac50c07c4c91a11e1cfb91a3ad7a8239edfad2bd7e89532a7f23038cffc5b3c,0,392d7de1,00c052edc0c053f71ec38d010bc7bc0b6ecc9f1523d3f41efeda7e27cbe3052f,f,bcbcbcbc,4ce52230eaee3f36f9f8f83a36032e3e5e0dcd3f2e17ca3f6620243eca28e73a,0,0,0,1,0,1,1,1,0,0,1,1,1,1
47,47,0,0,a93bcefa,a2c531d631c274de56c094e71bc054f184c174fb86c4b2050ec9cb0fffce7c19,0,b90cbf3f,c52355d7d81af8cf3b11d6c92e0717c5f1fcdbc1c9f236c0f7e833c0bcdfd3c1,0,e3f24d38,d7352feea12f9be43328bbdbbd1fc8d37816f8cc9f0c76c7730267c338f8e5c0,f,bcbcbcbc,92f6a3c098ec03c01de306c15fdaa6c399d2d2c7fbcb6ecdb3c656d4e3c25cdc,0,0,0,1,0,1,1,1,0,0,1,1,1,1
48,48,0,0,b5da3827,3a3f8608d63c4cfee3381df47b333ceac12ce9e0e22463d8121ce0d0891292ca,0,10d382c7,0fff113d4709573f4313fe3fc01c013f8125673c4c2d4138ee33aa323b39c72b,0,bee838c0,d5e585307cef8e368ff9323bcd03513ef10dd83fba17bd3fe820ff3d3e29ab3a,f,bcbcbcbc,7f2afc399631ec346837802ecf3be426ad3e491ef03fe714913ffd0a903dca00,0,0,0,1,0,1,1,1,0,0,1,1,1,1
49,49,0,0,cd0284c3,79d0881becd7652465e0542cade9203387f39c38b4fda63cef07223ff7110040,0,8a3edd1e,cfdd65c29ed5f3c583cefecaacc865d13fc4fdd85bc194e111c0f3ea6bc0ddf4,0,11348432,fdf58fc008ec06c097e222c1e6d9d9c32fd21bc8a4cbcbcd71c6c5d4b7c2dadc,f,bcbcbcbc,41c240de5cc05ce718c019f177c137fb70c47505efc88f0fd8ce431902d65222,0,0,0,1,0,1,1,1,0,0,1,1,1,1
50,50,0,0,9b20153e,5e105dc94a06bfc40cfca6c1e9f125c021e847c0f7de0bc2a4d665c561cf3fca,0,33c4ce04,343a1b2ab43de121a03fc918ea3f0e0f913ef0049f3bb2fa253797f04231e1e6,0,0fc02deb,f02abc39f5319634b337182e043c6c26cb3ec41df63f59147e3f680a663d3300,f,bcbcbcbc,e93c89feff3859f49f3376eaed2c1fe1142593d8491c0ad1c312b4cac308bcc5,0,0,0,1,0,1,1,1,0,0,1,1,1,1
51,51,0,0,98c683d4,1d14f83f8c1dd73e3a26193ced2dd23772341c32a0391e2b543d0623763f071a,0,9d2518d9,b7c016f70bc34f01efc6800b4acc6515f7d2be1eccda4e2794e3dc2e17ed3635,0,06375bf0,1ac2c1de4dc0e7e721c0abf198c1cefba8c40b063dc9211039cfce1975d6d122,f,bcbcbcbc,bcd733242fe0282c74e9fb324bf3803877fd923cb207183fbc11ff3f511b443f,0,0,0,1,0,1,1,1,0,0,1,1,1,1
52,52,0,0,893fc00a,f2cd80cb3ac803d2efc3b3d92ec15fe208c0cdeb87c0bff5a5c2f4ff55c62a0a,0,cffc5b3c,ca2fd3e46328eddbf31ff5d3b1161dcddb0c93c7b1027ac374f8efc06aee01c0,0,cbe3052f,ba3cf3fdba38c5f34633e8e9812c9be099241dd8c11ba4d0331261ca2e087ec5,f,bcbcbcbc,8706d6c449fcb4c124f229c05ae841c02bdffbc1d3d64cc589cf1eca7dc950d0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
53,53,0,0,ffce7c19,b73ff417dd3f2e0e603e0b044a3bcef9af36b9efae300ee66e290edd1e21f3d4,0,bcdfd3c1,41ef6e3652f91b3b8f03433eb50dd43f8117c23fb3200e3e0f29c43a5d30f835,0,38f8e5c0,32d8af24b3e0942c01ea5533dff3c6380dfec23c4808303f4d120040d91b2c3f,f,bcbcbcbc,561de23e09262e3cc22df0374f34423286394b2b433d39236e3f3f1afa3f9910,0,0,0,1,0,1,1,1,0,0,1,1,1,1
54,54,0,0,891292ca,59c7610cd2cc3d169bd3871f87db022862e4772ff3edb435f9f7923a3502ef3d,0,3b39c72b,42ec05c0cde216c117dac4c35ad2fdc7c7cba5cd8cc698d4c9c2a7dc97c09de5,0,3e29ab3a,f1059ec4b3fb92c191f11fc0cee74fc0aade21c260d689c527cf70ca2fc9b6d0,f,bcbcbcbc,58c8d8d104c482d939c129e20ac092eb7fc082f594c2b7ff3bc6ed095dcbe313,0,0,0,1,0,1,1,1,0,0,1,1,1,1
55,55,0,0,f7110040,2b1f4fd3da1593ccfa0b28c7cb0131c391f7c9c08eed00c004e4dac031db52c3,0,6bc0ddf4,cf31b9349537432eee3b9d26bf3efa1df43f9314863fa40a773d7000d63939f6,0,b7c2dadc,dc1dc63e8126fa3b2b2ea637a634e431c739dc2a6e3dba22823fb519f53f0810,f,bcbcbcbc,e13f6a0e6d3e4804613b0bfacf36f4efd63046e69c2942dd522121d52d1819ce,0,0,0,1,0,1,1,1,0,0,1,1,1,1
56,56,0,0,61cf3fca,7404773e950ee33f5618ad3f7721d53dbe29673af2307b35e536302f713bb027,0,4231e1e6,53c0aee71dc070f18ac190fb91c4ce051dc9e60f11cf961946d69d228ddec22a,0,663d3300,0ec841d2d0c3fbd91dc1aee206c022ec92c017f6bfc24e007cc6820ab3cb7214,f,bcbcbcbc,adcc04166fd3511f55dbd2272be44e2fb8ed9335bdf7793af701e03d250cb13f,0,0,0,1,0,1,1,1,0,0,1,1,1,1
57,57,0,0,763f071a,5fd913c4bad16ec844cb34ce28c641d587c267dd79c06fe60cc01ff042c136fa,0,17ed3635,d63801f46a3321eaad2cd1e0cb244dd8f81bcdd06e1282ca6a0897c530fe2ac2,0,75d6d122,d73fd70d4b3eb203283b75f9803662ef7430bde52929c3dcd120b1d4a117bbcd,f,bcbcbcbc,1416b8cc360c44c7090245c3cef7d3c0c9ed00c03be4d0c063db3fc37bd33cc7,0,0,0,1,0,1,1,1,0,0,1,1,1,1
58,58,0,0,55c62a0a,3d3ce525ea3e2f1dfb3fb913693fc209363d8bff723957f5363469eba32d02e2,0,6aee01c0,7de0682cc7e93133a3f3aa38d0fdaf3c0b08263f12120040a21b363f7d24cd3c,0,2e087ec5,08cd9116dcd3d51fd1db4828b3e4b32f49eee53552f8b63a8e02063eb90cbf3f,f,bcbcbcbc,590edf3f1d18b33f4321e43d8f29803aca309c35c636592f5a3be027693e611f,0,0,0,1,0,1,1,1,0,0,1,1,1,1
59,59,0,0,1e21f3d4,bec175fce7c4b30694c9c410a6cf671af5d65d2351df6c2b83e85e324ff20538,0,5d30f835,f0fb9fc1cdf123c007e84ac0dede12c28fd670c54fcf4eca4fc98cd0b5c402d8,0,d91b2c3f,86155ecca20bffc6720116c338f7bcc038ed01c0b3e3e9c0e8da6fc310d382c7,f,bcbcbcbc,e4d14fc867cb0ece42c614d598c233dd81c037e60ac0e3ef36c1f9f9fec33704,0,0,0,1,0,1,1,1,0,0,1,1,1,1
60,60,0,0,3502ef3d,082c09e00f249ad7291b33d0921106ca87073bc54bfdf1c120f33dc04ae92cc0,0,97c09de5,5026103c002ec43783340b32ad39092b5d3dee227a3fed19f73f4310d13e2e06,0,2fc9b6d0,ec0ee83fa918a33fc421bd3d012a423a2b314a351337f32e923b69278a3edd1e,f,bcbcbcbc,df3e651dfa3ff313713fff09483dc8ff8d3993f55934a3ebce2d38e2162690d9,0,0,0,1,0,1,1,1,0,0,1,1,1,1
61,61,0,0,31db52c3,85f41339b5fef63cef084a3fed12ff3f701c103f3825843c0c2d6b38b933e032,0,d63939f6,e5c3cad928c178e207c0e7eb8ac0dbf5adc2100062c6460a90cb381417d2a51d,0,f53f0810,7cd19ac812cb6dce02c684d56fc2b2dd6fc0c1e610c075f054c190fa33c4ce04,f,bcbcbcbc,d0c4760674c989107ecf2f1ac6d62a231cdf3f2b4ae8383214f2e73738fc283c,0,0,0,1,0,1,1,1,0,0,1,1,1,1
62,62,0,0,713bb027,33e761c01bde4dc2e1d5cec5bbcecccad9c827d160c4b6d86ec146e116c09fea,0,8ddec22a,593eef033f3bb1f9a0369def9b30f5e55829f7dc0521ded4da17e1cd130e2cc8,0,b3cb7214,fb3edf1cfd3f64135c3f69091c3d31ff4b39fff4023414eb642db3e19d2518d9,f,bcbcbcbc,4124c9d7611b5cd0cc1127cac40753c588fd00c25cf343c084e928c03ee0b0c1,0,0,0,1,0,1,1,1,0,0,1,1,1,1
63,63,0,0,42c136fa,04357a310f3a5f2a9c3d2d22963f1b19ee3f650fa43e4905bf3b0bfb5237eef0,0,30fe2ac2,afd39f1f9edb18287ce48a2f0eeec43515f89d3a5102f73d7d0cba3f5816db3f,0,a117bbcd,0ac50c07c4c91a11e1cfb91a3ad7a8239edfad2bd7e89532a7f23038cffc5b3c,f,bcbcbcbc,78fee43cb208413fb3120040391c1b3f0625983ce12c883895330533f738342c,0,0,0,1,0,1,1,1,0,0,1,1,1,1
64,64,0,0,a32d02e2,02c0c2eca9c0bdf6f0c2f600c7c6280b15cc1115b8d2701e83da072744e39f2e,0,7d24cd3c,de0b1bc7af0129c375f7c5c073ed00c0eae3dfc01adb5cc33bd366c782cce3cc,0,b90cbf3f,c52355d7d81af8cf3b11d6c92e0717c5f1fcdbc1c9f236c0f7e833c0bcdfd3c1,f,bcbcbcbc,4fde3dc20fd6b5c5e3ceaacaf8c8fed076c485d87bc110e119c065ea5ac048f4,0,0,0,1,0,1,1,1,0,0,1,1,1,1
65,65,0,0,4ff20538,2736c0ee053024e5a82838dc402036d4051753cd330dbdc70a0398c3cdf8fec0,0,b5c402d8,7018aa3f9021cd3dd3295c3a04316b35f4361d2f7b3b99277d3e121fe53fc015,0,10d382c7,0fff113d4709573f4313fe3fc01c013f8125673c4c2d4138ee33aa323b39c72b,f,bcbcbcbc,f5398c2a8b3d61228f3f5319f13fa00fb03e8605d53b48fb713729f1a1316ce7,0,0,0,1,0,1,1,1,0,0,1,1,1,1
66,66,0,0,4ae92cc0,4ce52230eaee3f36f9f8f83a36032e3e5e0dcd3f2e17ca3f6620243eca28e73a,0,d13e2e06,34cb46ce1cc656d57fc27edd76c089e60dc03af048c153fa1dc490047cc8b00e,0,8a3edd1e,cfdd65c29ed5f3c583cefecaacc865d13fc4fdd85bc194e111c0f3ea6bc0ddf4,f,bcbcbcbc,a1c081f6dec2b900acc6ec0af1cbd7148cd23a1e51dad7260de3752e87ece234,0,0,0,1,0,1,1,1,0,0,1,1,1,1
67,67,0,0,b933e032,92f6a3c098ec03c01de306c15fdaa6c399d2d2c7fbcb6ecdb3c656d4e3c25cdc,0,17d2a51d,fc3f9e13653fa6092e3d6fff66393bf525344eeb8f2de9e1ce2549d9161da6d1,0,33c4ce04,343a1b2ab43de121a03fc918ea3f0e0f913ef0049f3bb2fa253797f04231e1e6,f,bcbcbcbc,2d305be5d7286adc752063d43e1779cd6f0ddac74703acc30af909c1fbee03c0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
68,68,0,0,16c09fea,7f2afc399631ec346837802ecf3be426ad3e491ef03fe714913ffd0a903dca00,0,130e2cc8,a3c9df10b9cf811a0bd7752369df812b9de86f326bf2133892fc473ccf06f03e,0,9d2518d9,b7c016f70bc34f01efc6800b4acc6515f7d2be1eccda4e2794e3dc2e17ed3635,f,bcbcbcbc,afee1e36bcf8e03af902203e220dc83ff516cf3f3120333e9b28ff3afa2f4836,0,0,0,1,0,1,1,1,0,0,1,1,1,1
69,69,0,0,5237eef0,41c240de5cc05ce718c019f177c137fb70c47505efc88f0fd8ce431902d65222,0,5816db3f,101b20d07611f7c96b072fc52efdeac105f33bc030e92ec0f1dfc4c184d7f2c4,0,cffc5b3c,ca2fd3e46328eddbf31ff5d3b1161dcddb0c93c7b1027ac374f8efc06aee01c0,f,bcbcbcbc,d2ec02c054e3fbc091da92c3c4d2b5c71fcc49cdcfc629d4f5c229dcacc014e5,0,0,0,1,0,1,1,1,0,0,1,1,1,1
70,70,0,0,44e39f2e,e93c89feff3859f49f3376eaed2c1fe1142593d8491c0ad1c312b4cac308bcc5,0,82cce3cc,0b094e3f0813ff3f891c0b3f4f257b3c202d5e38ca33cf322039f32bff3cf723,0,bcdfd3c1,41ef6e3652f91b3b8f03433eb50dd43f8117c23fb3200e3e0f29c43a5d30f835,f,bcbcbcbc,70310e354937aa2eb93b1527a03e7f1eee3f2115983f390ba13d0701163acef6,0,0,0,1,0,1,1,1,0,0,1,1,1,1
71,71,0,0,cdf8fec0,bcd733242fe0282c74e9fb324bf3803877fd923cb207183fbc11ff3f511b443f,0,e53fc015,ccd5dac5a9cedccacac83bd155c4ccd868c15ee114c0baea64c0a0f455c2d2fe,0,3b39c72b,42ec05c0cde216c117dac4c35ad2fdc7c7cba5cd8cc698d4c9c2a7dc97c09de5,f,bcbcbcbc,63c023e715c0ddf06ac1fafa59c43805d0c8540fb0ce0b19d4d51e220cde522a,0,0,0,1,0,1,1,1,0,0,1,1,1,1
72,72,0,0,ca28e73a,8706d6c449fcb4c124f229c05ae841c02bdffbc1d3d64cc589cf1eca7dc950d0,0,7cc8b00e,a43d1522993f0119ed3f490f9e3e2d05b53beffa4437d2f0693119e7492a03de,0,6bc0ddf4,cf31b9349537432eee3b9d26bf3efa1df43f9314863fa40a773d7000d63939f6,f,bcbcbcbc,1b3996f4c333afea192d55e14625c3d87f1c33d1fe12d6ca0009d5c5c7fe52c2,0,0,0,1,0,1,1,1,0,0,1,1,1,1
73,73,0,0,e3c25cdc,561de23e09262e3cc22df0374f34423286394b2b433d39236e3f3f1afa3f9910,0,161da6d1,f9c21201d4c6440b26cc2c15ccd2891e9ada1e275de3b22eddec1435d9f61a3a,0,4231e1e6,53c0aee71dc070f18ac190fb91c4ce051dc9e60f11cf961946d69d228ddec22a,f,bcbcbcbc,fadffb2b3ae9d6320ff3633839fd7e3c76070d3f8111ff3f1a1b4d3f0024fc3c,0,0,0,1,0,1,1,1,0,0,1,1,1,1
74,74,0,0,903dca00,58c8d8d104c482d939c129e20ac092eb7fc082f594c2b7ff3bc6ed095dcbe313,0,cf06f03e,922820dc282021d4ea1642cd170db0c7ee028ec3b1f8f9c0a5ee02c00ae5aec0,0,17ed3635,d63801f46a3321eaad2cd1e0cb244dd8f81bcdd06e1282ca6a0897c530fe2ac2,f,bcbcbcbc,87fcc2c160f22ec093e83cc060dfecc102d734c5b1cffdc99dc928d0eec48cd7,0,0,0,1,0,1,1,1,0,0,1,1,1,1
75,75,0,0,02d65222,e13f6a0e6d3e4804613b0bfacf36f4efd63046e69c2942dd522121d52d1819ce,0,84d7f2c4,15f9033b5203353e790dcf3f4817c73f7e201d3ee028dc3a353018364e36f22f,0,6aee01c0,7de0682cc7e93133a3f3aa38d0fdaf3c0b08263f12120040a21b363f7d24cd3c,f,bcbcbcbc,d725433c972d0d382c3468326b39792b313d6c23663f771afc3fd410ee3ec406,0,0,0,1,0,1,1,1,0,0,1,1,1,1
76,76,0,0,c308bcc5,adcc04166fd3511f55dbd2272be44e2fb8ed9335bdf7793af701e03d250cb13f,0,ff3cf723,04e30bc148dab0c385d2e0c7ebcb80cda7c66bd4dbc273dc9fc065e503c006ef,0,5d30f835,f0fb9fc1cdf123c007e84ac0dede12c28fd670c54fcf4eca4fc98cd0b5c402d8,f,bcbcbcbc,19c451d945c1f2e10dc058eb77c046f582c27aff21c6b1093acba913aed11f1d,0,0,0,1,0,1,1,1,0,0,1,1,1,1
77,77,0,0,511b443f,1416b8cc360c44c7090245c3cef7d3c0c9ed00c03be4d0c063db3fc37bd33cc7,0,55c2d2fe,76376d2ed93bce26b33e301ef23fcd148d3fe10a883dae00f03976f6dc347dec,0,97c09de5,5026103c002ec43783340b32ad39092b5d3dee227a3fed19f73f4310d13e2e06,f,bcbcbcbc,7b3e8504773b48faee362ff0fd307fe6cb2975dd86214ed566183fcea60e76c8,0,0,0,1,0,1,1,1,0,0,1,1,1,1
78,78,0,0,7dc950d0,590edf3f1d18b33f4321e43d8f29803aca309c35c636592f5a3be027693e611f,0,492a03de,1ac034f17dc153fb7ac49105fec8ab0feace5d1918d66a2258de952a76e7a831,0,d63939f6,e5c3cad928c178e207c0e7eb8ac0dbf5adc2100062c6460a90cb381417d2a51d,f,bcbcbcbc,43d31c1f23dba227f4e3242f7ded713580f7603aba01d03de90bab3fca15e43f,0,0,0,1,0,1,1,1,0,0,1,1,1,1
79,79,0,0,fa3f9910,e4d14fc867cb0ece42c614d598c233dd81c037e60ac0e3ef36c1f9f9fec33704,0,d9f61a3a,8e335bead92c06e1fd247dd82f1cf6d0a812a4caa708b0c56dfe3ac23df459c0,0,8ddec22a,593eef033f3bb1f9a0369def9b30f5e55829f7dc0521ded4da17e1cd130e2cc8,f,bcbcbcbc,720c61c7460258c30af8ddc003ee00c072e4c7c095db2cc3a8d320c7dccc89cc,0,0,0,1,0,1,1,1,0,0,1,1,1,1
80,80,0,0,5dcbe313,df3e651dfa3ff313713fff09483dc8ff8d3993f55934a3ebce2d38e2162690d9,0,0ae5aec0,8ee90c3367f38d3893fd9b3ccf071c3fd71100406b1b3f3f4a24e03c3c2cf238,0,30fe2ac2,afd39f1f9edb18287ce48a2f0eeec43515f89d3a5102f73d7d0cba3f5816db3f,f,bcbcbcbc,e417b93f0f21f43d6029993aa330be35a636822f433b0f285c3e961fdb3f4d16,0,0,0,1,0,1,1,1,0,0,1,1,1,1
81,81,0,0,2d1819ce,d0c4760674c989107ecf2f1ac6d62a231cdf3f2b4ae8383214f2e73738fc283c,0,4e36f22f,09f227c040e844c013df02c2bed657c577cf2dca6ec963d0ccc4d2d7adc148e0,0,7d24cd3c,de0b1bc7af0129c375f7c5c073ed00c0eae3dfc01adb5cc33bd366c782cce3cc,f,bcbcbcbc,8acbe8cd5dc6e6d4aac200dd89c0ffe508c0a8ef2ac1bcf9e9c3fa0331c81e0e,0,0,0,1,0,1,1,1,0,0,1,1,1,1
82,82,0,0,250cb13f,4124c9d7611b5cd0cc1127cac40753c588fd00c25cf343c084e928c03ee0b0c1,0,03c006ef,d62de237603431329239372b4b3d2123723f251af93f7e10dd3e6b06253c2dfc,0,b5c402d8,7018aa3f9021cd3dd3295c3a04316b35f4361d2f7b3b99277d3e121fe53fc015,f,bcbcbcbc,f83f2d14793f3b0a593d0500a839d0f57c34ddebf92d6ee24826c1d99c1d0fd2,0,0,0,1,0,1,1,1,0,1,1,1,1,1
83,83,0,0,7bd33cc7,78fee43cb208413fb3120040391c1b3f0625983ce12c883895330533f738342c,0,dc347dec,34c142e209c0adeb82c09ef59bc2d3ff47c6090a6dcbfe13ecd16f1d99d91f26,0,d13e2e06,34cb46ce1cc656d57fc27edd76c089e60dc03af048c153fa1dc490047cc8b00e,f,bcbcbcbc,54c94d1056cff71997d6f722e8de112b11e81232d8f1c937fbfb133c3906d43e,0,0,0,1,0,1,1,1,0,1,1,1,1,1
84,84,0,0,693e611f,4fde3dc20fd6b5c5e3ceaacaf8c8fed076c485d87bc110e119c065ea5ac048f4,0,76e7a831,563beef9c036d9efc3302de687292add3a210cd5131807ce4f0e4ac82c04fac3,0,17d2a51d,fc3f9e13653fa6092e3d6fff66393bf525344eeb8f2de9e1ce2549d9161da6d1,f,bcbcbcbc,981b85d0071248ca00086cc5c5fd0fc298f348c0bde924c074e0a2c1f9d7b9c4,0,0,0,1,0,1,1,1,0,1,1,1,1,1
85,85,0,0,fec33704,f5398c2a8b3d61228f3f5319f13fa00fb03e8605d53b48fb713729f1a1316ce7,0,3df459c0,6cdbe82745e4612fd3eda235d9f7853a1402e73d410cb43f1e16df3f6a1f673e,0,130e2cc8,a3c9df10b9cf811a0bd7752369df812b9de86f326bf2133892fc473ccf06f03e,f,bcbcbcbc,7508373f78120040021c253fd424ac3cb52ca53871332a33db38602cd13c7424,0,0,0,1,0,1,1,1,0,1,1,1,1,1
86,86,0,0,162690d9,a1c081f6dec2b900acc6ec0af1cbd7148cd23a1e51dad7260de3752e87ece234,0,3c2cf238,ec013cc3b2f7cfc0aded00c021e4d5c04cdb48c367d349c7a7ccbecc37c783d3,0,5816db3f,101b20d07611f7c96b072fc52efdeac105f33bc030e92ec0f1dfc4c184d7f2c4,f,bcbcbcbc,3ed69bc50acf89ca17c9d4d08dc455d888c1dae01cc02cea54c00cf42dc23bfe,0,0,0,1,0,1,1,1,0,1,1,1,1,1
87,87,0,0,38fc283c,2d305be5d7286adc752063d43e1779cd6f0ddac74703acc30af909c1fbee03c0,0,adc148e0,5b21dd3da429753add308d35d436462f653bc927703e481fe13ff915b03f1a0c,0,82cce3cc,0b094e3f0813ff3f891c0b3f4f257b3c202d5e38ca33cf322039f32bff3cf723,f,bcbcbcbc,7b3d9422873f8c19f43fdb0fbd3ec305ea3b85fb8f3765f1c831a4e7ba2a83de,0,0,0,1,0,1,1,1,0,1,1,1,1,1
88,88,0,0,3ee0b0c1,afee1e36bcf8e03af902203e220dc83ff516cf3f3120333e9b28ff3afa2f4836,0,253c2dfc,36c629d590c24bdd7dc050e60bc0ffef3cc116fa08c453045dc8750e1fce3718,0,e53fc015,ccd5dac5a9cedccacac83bd155c4ccd868c15ee114c0baea64c0a0f455c2d2fe,f,bcbcbcbc,ccc27b0091c6af0acecb9d1461d2041e20daa626d7e24a2e4decbf3444f6db39,0,0,0,1,0,1,1,1,0,1,1,1,1,1
89,89,0,0,f738342c,d2ec02c054e3fbc091da92c3c4d2b5c71fcc49cdcfc629d4f5c229dcacc014e5,0,99d91f26,6d3fe309403dacff813977f5493488ebba2d1fe200267ad94c1dd1d1d81357cb,0,7cc8b00e,a43d1522993f0119ed3f490f9e3e2d05b53beffa4437d2f0693119e7492a03de,f,bcbcbcbc,06299ddcaa2090d477179fcdab0df8c78403c1c347f914c136ef05c093e598c0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
